fetched,Assignee Location,Year,CPC Category
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,DK,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,AT,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,SG,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,IT,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,TW,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,IT,1996,"Performing Operations, Transporting"
True,GB,1996,"Performing Operations, Transporting"
True,FR,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,GB,1996,"Performing Operations, Transporting"
True,FI,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,AU,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,HK,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,SE,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,FR,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,FR,1996,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,NZ,1997,"Performing Operations, Transporting"
True,IT,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,GB,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,FI,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,KR,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,IT,1996,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,FR,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,DE (US),1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,FI,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,GB,1998,"Performing Operations, Transporting"
True,GB,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,CH,1998,"Performing Operations, Transporting"
True,TW,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,LI,1998,"Performing Operations, Transporting"
True,FR,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,FR,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,SE,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,FR,1999,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,JP,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,DE (US),1999,"Performing Operations, Transporting"
True,TW,1999,"Performing Operations, Transporting"
True,US,1999,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,NL,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,DE (US),1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,IT,1998,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,DE (US),1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,GB,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,GB,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,US,1997,"Performing Operations, Transporting"
True,JP,1997,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,FR,1998,"Performing Operations, Transporting"
True,BR,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,FR,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,DE (US),1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,CH,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,NL,1998,"Performing Operations, Transporting"
True,IT,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,SE,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,JP,1998,"Performing Operations, Transporting"
True,US,1998,"Performing Operations, Transporting"
True,US,1989,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,FR,1994,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,GB,1995,"Performing Operations, Transporting"
True,GB,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,DK,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,DE (US),1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,IT,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,NO,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,SE,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,FR,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,GB,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,NL,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,NL,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,CH,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JA,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,FI,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,KR,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,CH,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,FI,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,GB,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,FR,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,GB,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,FI,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,IT,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,IT,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,FR,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,IT,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,TW,1994,"Performing Operations, Transporting"
True,KR,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,GB,1994,"Performing Operations, Transporting"
True,AU,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,IT,1994,"Performing Operations, Transporting"
True,JP,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,DE (US),1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,US,1994,"Performing Operations, Transporting"
True,JP,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,NL,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,SE,1996,"Performing Operations, Transporting"
True,CH,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,IT,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,DE (US),1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,CH,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,NL,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,DE (US),1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,DE (US),1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,IT,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,JP,1996,"Performing Operations, Transporting"
True,US,1996,"Performing Operations, Transporting"
True,GB,1996,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
True,US,1995,"Performing Operations, Transporting"
